,date,year,month,day,weekday,weekday_name,weeknumber,is_weekend,is_business_day,is_holiday,holiday_name
1687,2021-08-15,2021,8,15,7,Sunday,32,1,0,0,
1688,2021-08-16,2021,8,16,1,Monday,33,0,1,0,
1689,2021-08-17,2021,8,17,2,Tuesday,33,0,1,0,
1690,2021-08-18,2021,8,18,3,Wednesday,33,0,1,0,
1691,2021-08-19,2021,8,19,4,Thursday,33,0,1,0,
1692,2021-08-20,2021,8,20,5,Friday,33,0,1,0,
1693,2021-08-21,2021,8,21,6,Saturday,33,1,0,0,
1694,2021-08-22,2021,8,22,7,Sunday,33,1,0,0,
1695,2021-08-23,2021,8,23,1,Monday,34,0,1,0,
1696,2021-08-24,2021,8,24,2,Tuesday,34,0,1,0,
1697,2021-08-25,2021,8,25,3,Wednesday,34,0,1,0,
1698,2021-08-26,2021,8,26,4,Thursday,34,0,1,0,
1699,2021-08-27,2021,8,27,5,Friday,34,0,1,0,
1700,2021-08-28,2021,8,28,6,Saturday,34,1,0,0,
1701,2021-08-29,2021,8,29,7,Sunday,34,1,0,0,
1702,2021-08-30,2021,8,30,1,Monday,35,0,0,1, Zafer Bayramı
1703,2021-08-31,2021,8,31,2,Tuesday,35,0,1,0,
1704,2021-09-01,2021,9,1,3,Wednesday,35,0,1,0,
1705,2021-09-02,2021,9,2,4,Thursday,35,0,1,0,
1706,2021-09-03,2021,9,3,5,Friday,35,0,1,0,
1707,2021-09-04,2021,9,4,6,Saturday,35,1,0,0,
1708,2021-09-05,2021,9,5,7,Sunday,35,1,0,0,
1709,2021-09-06,2021,9,6,1,Monday,36,0,1,0,
1710,2021-09-07,2021,9,7,2,Tuesday,36,0,1,0,
1711,2021-09-08,2021,9,8,3,Wednesday,36,0,1,0,
1712,2021-09-09,2021,9,9,4,Thursday,36,0,1,0,
1713,2021-09-10,2021,9,10,5,Friday,36,0,1,0,
1714,2021-09-11,2021,9,11,6,Saturday,36,1,0,0,
1715,2021-09-12,2021,9,12,7,Sunday,36,1,0,0,
1716,2021-09-13,2021,9,13,1,Monday,37,0,1,0,
1717,2021-09-14,2021,9,14,2,Tuesday,37,0,1,0,
1718,2021-09-15,2021,9,15,3,Wednesday,37,0,1,0,
1719,2021-09-16,2021,9,16,4,Thursday,37,0,1,0,
1720,2021-09-17,2021,9,17,5,Friday,37,0,1,0,
1721,2021-09-18,2021,9,18,6,Saturday,37,1,0,0,
1722,2021-09-19,2021,9,19,7,Sunday,37,1,0,0,
1723,2021-09-20,2021,9,20,1,Monday,38,0,1,0,
1724,2021-09-21,2021,9,21,2,Tuesday,38,0,1,0,
1725,2021-09-22,2021,9,22,3,Wednesday,38,0,1,0,
1726,2021-09-23,2021,9,23,4,Thursday,38,0,1,0,
1727,2021-09-24,2021,9,24,5,Friday,38,0,1,0,
1728,2021-09-25,2021,9,25,6,Saturday,38,1,0,0,
1729,2021-09-26,2021,9,26,7,Sunday,38,1,0,0,
1730,2021-09-27,2021,9,27,1,Monday,39,0,1,0,
1731,2021-09-28,2021,9,28,2,Tuesday,39,0,1,0,
1732,2021-09-29,2021,9,29,3,Wednesday,39,0,1,0,
1733,2021-09-30,2021,9,30,4,Thursday,39,0,1,0,
1734,2021-10-01,2021,10,1,5,Friday,39,0,1,0,
1735,2021-10-02,2021,10,2,6,Saturday,39,1,0,0,
1736,2021-10-03,2021,10,3,7,Sunday,39,1,0,0,
1737,2021-10-04,2021,10,4,1,Monday,40,0,1,0,
1738,2021-10-05,2021,10,5,2,Tuesday,40,0,1,0,
1739,2021-10-06,2021,10,6,3,Wednesday,40,0,1,0,
1740,2021-10-07,2021,10,7,4,Thursday,40,0,1,0,
1741,2021-10-08,2021,10,8,5,Friday,40,0,1,0,
1742,2021-10-09,2021,10,9,6,Saturday,40,1,0,0,
1743,2021-10-10,2021,10,10,7,Sunday,40,1,0,0,
1744,2021-10-11,2021,10,11,1,Monday,41,0,1,0,
1745,2021-10-12,2021,10,12,2,Tuesday,41,0,1,0,
1746,2021-10-13,2021,10,13,3,Wednesday,41,0,1,0,
1747,2021-10-14,2021,10,14,4,Thursday,41,0,1,0,
1748,2021-10-15,2021,10,15,5,Friday,41,0,1,0,
1749,2021-10-16,2021,10,16,6,Saturday,41,1,0,0,
1750,2021-10-17,2021,10,17,7,Sunday,41,1,0,0,
1751,2021-10-18,2021,10,18,1,Monday,42,0,1,0,
1752,2021-10-19,2021,10,19,2,Tuesday,42,0,1,0,
1753,2021-10-20,2021,10,20,3,Wednesday,42,0,1,0,
1754,2021-10-21,2021,10,21,4,Thursday,42,0,1,0,
1755,2021-10-22,2021,10,22,5,Friday,42,0,1,0,
1756,2021-10-23,2021,10,23,6,Saturday,42,1,0,0,
1757,2021-10-24,2021,10,24,7,Sunday,42,1,0,0,
1758,2021-10-25,2021,10,25,1,Monday,43,0,1,0,
1759,2021-10-26,2021,10,26,2,Tuesday,43,0,1,0,
1760,2021-10-27,2021,10,27,3,Wednesday,43,0,1,0,
1761,2021-10-28,2021,10,28,4,Thursday,43,0,0,1, Cumhuriyet Bayramı
1762,2021-10-29,2021,10,29,5,Friday,43,0,0,1, Cumhuriyet Bayramı
1763,2021-10-30,2021,10,30,6,Saturday,43,1,0,0,
1764,2021-10-31,2021,10,31,7,Sunday,43,1,0,0,
1765,2021-11-01,2021,11,1,1,Monday,44,0,1,0,
1766,2021-11-02,2021,11,2,2,Tuesday,44,0,1,0,
1767,2021-11-03,2021,11,3,3,Wednesday,44,0,1,0,
1768,2021-11-04,2021,11,4,4,Thursday,44,0,1,0,
1769,2021-11-05,2021,11,5,5,Friday,44,0,1,0,
1770,2021-11-06,2021,11,6,6,Saturday,44,1,0,0,
1771,2021-11-07,2021,11,7,7,Sunday,44,1,0,0,
1772,2021-11-08,2021,11,8,1,Monday,45,0,1,0,
1773,2021-11-09,2021,11,9,2,Tuesday,45,0,1,0,
1774,2021-11-10,2021,11,10,3,Wednesday,45,0,1,0,
1775,2021-11-11,2021,11,11,4,Thursday,45,0,1,0,
1776,2021-11-12,2021,11,12,5,Friday,45,0,1,0,
1777,2021-11-13,2021,11,13,6,Saturday,45,1,0,0,
1778,2021-11-14,2021,11,14,7,Sunday,45,1,0,0,
1779,2021-11-15,2021,11,15,1,Monday,46,0,1,0,
1780,2021-11-16,2021,11,16,2,Tuesday,46,0,1,0,
1781,2021-11-17,2021,11,17,3,Wednesday,46,0,1,0,
1782,2021-11-18,2021,11,18,4,Thursday,46,0,1,0,
1783,2021-11-19,2021,11,19,5,Friday,46,0,1,0,
1784,2021-11-20,2021,11,20,6,Saturday,46,1,0,0,
1785,2021-11-21,2021,11,21,7,Sunday,46,1,0,0,
1786,2021-11-22,2021,11,22,1,Monday,47,0,1,0,
1787,2021-11-23,2021,11,23,2,Tuesday,47,0,1,0,
1788,2021-11-24,2021,11,24,3,Wednesday,47,0,1,0,
1789,2021-11-25,2021,11,25,4,Thursday,47,0,1,0,
1790,2021-11-26,2021,11,26,5,Friday,47,0,1,0,
1791,2021-11-27,2021,11,27,6,Saturday,47,1,0,0,
1792,2021-11-28,2021,11,28,7,Sunday,47,1,0,0,
1793,2021-11-29,2021,11,29,1,Monday,48,0,1,0,
1794,2021-11-30,2021,11,30,2,Tuesday,48,0,1,0,
1795,2021-12-01,2021,12,1,3,Wednesday,48,0,1,0,
1796,2021-12-02,2021,12,2,4,Thursday,48,0,1,0,
1797,2021-12-03,2021,12,3,5,Friday,48,0,1,0,
1798,2021-12-04,2021,12,4,6,Saturday,48,1,0,0,
1799,2021-12-05,2021,12,5,7,Sunday,48,1,0,0,
1800,2021-12-06,2021,12,6,1,Monday,49,0,1,0,
1801,2021-12-07,2021,12,7,2,Tuesday,49,0,1,0,
1802,2021-12-08,2021,12,8,3,Wednesday,49,0,1,0,
1803,2021-12-09,2021,12,9,4,Thursday,49,0,1,0,
1804,2021-12-10,2021,12,10,5,Friday,49,0,1,0,
1805,2021-12-11,2021,12,11,6,Saturday,49,1,0,0,
1806,2021-12-12,2021,12,12,7,Sunday,49,1,0,0,
1807,2021-12-13,2021,12,13,1,Monday,50,0,1,0,
1808,2021-12-14,2021,12,14,2,Tuesday,50,0,1,0,
1809,2021-12-15,2021,12,15,3,Wednesday,50,0,1,0,
1810,2021-12-16,2021,12,16,4,Thursday,50,0,1,0,
1811,2021-12-17,2021,12,17,5,Friday,50,0,1,0,
1812,2021-12-18,2021,12,18,6,Saturday,50,1,0,0,
1813,2021-12-19,2021,12,19,7,Sunday,50,1,0,0,
1814,2021-12-20,2021,12,20,1,Monday,51,0,1,0,
1815,2021-12-21,2021,12,21,2,Tuesday,51,0,1,0,
1816,2021-12-22,2021,12,22,3,Wednesday,51,0,1,0,
1817,2021-12-23,2021,12,23,4,Thursday,51,0,1,0,
1818,2021-12-24,2021,12,24,5,Friday,51,0,1,0,
1819,2021-12-25,2021,12,25,6,Saturday,51,1,0,0,
1820,2021-12-26,2021,12,26,7,Sunday,51,1,0,0,
1821,2021-12-27,2021,12,27,1,Monday,52,0,1,0,
1822,2021-12-28,2021,12,28,2,Tuesday,52,0,1,0,
1823,2021-12-29,2021,12,29,3,Wednesday,52,0,1,0,
1824,2021-12-30,2021,12,30,4,Thursday,52,0,1,0,
1825,2021-12-31,2021,12,31,5,Friday,52,0,1,0,
